sid,date,type,ticker,headline,summary,feed_type,publisher,tag,version,link,imageUrl,risk,3mAvgVol,4wpct,52wHigh,52wLow,52wpct,beta,bps,divYield,eps,inddy,indpb,indpe,marketCap,mrktCapRank,pb,pe,roe,nShareholders,lastPrice,ttmPe,marketCapLabel,12mVol,mrktCapf,apef,pbr,etfLiq,etfLiqLabel,security_type,sector,name,exchange,description,isin,tradable,gic_sector,gic_industrygroup,gic_industry,gic_subindustry,gic_short,financial_year_1_year,financial_year_1_revenue,financial_year_1_profit,financial_statement_1_displayPeriod,financial_statement_1_endDate,financial_statement_1_reporting,financial_statement_1_incTrev,financial_statement_1_incCrev,financial_statement_1_incGpro,financial_statement_1_incOpc,financial_statement_1_incRaw,financial_statement_1_incPfc,financial_statement_1_incEpc,financial_statement_1_incSga,financial_statement_1_incOpe,financial_statement_1_incEbi,financial_statement_1_incDep,financial_statement_1_incPbi,financial_statement_1_incIoi,financial_statement_1_incPbt,financial_statement_1_incToi,financial_statement_1_incNinc,financial_statement_1_incEps,financial_statement_1_incDps,financial_statement_1_incPyr,share_holding_1_title,share_holding_1_message,share_holding_1_description,share_holding_1_mood,key_ratio_ttmPe,key_ratio_pbr,key_ratio_divYield,key_ratio_indpe,key_ratio_indpb,key_ratio_inddy,holding_1_date,dividend_1_description,dividend_1_dividend,dividend_1_exDate,dividend_1_type,dividend_1_title,dividend_1_subType,peer_1_name,peer_1_ticker,peer_1_sector,peer_1_ttmPe,peer_1_marketCap,peer_1_pbr,peer_2_name,peer_2_ticker,peer_2_sector,peer_2_ttmPe,peer_2_marketCap,peer_2_pbr,peer_3_name,peer_3_ticker,peer_3_sector,peer_3_ttmPe,peer_3_marketCap,peer_3_pbr,peer_4_name,peer_4_ticker,peer_4_sector,peer_4_ttmPe,peer_4_marketCap,peer_4_pbr,peer_5_name,peer_5_ticker,peer_5_sector,peer_5_ttmPe,peer_5_marketCap,peer_5_pbr,commentary_1_title,commentary_1_message,commentary_1_description,commentary_1_mood,commentary_1_tag,recent_price_change_pct,recent_avg_volume,recent_avg_volatility,ma_15,ma_30,vwap,ma_200,annual_volatility,pct_above_52_week_low,pct_below_52_week_high,rsi,macd,macd_signal,bollinger_upper,bollinger_middle,bollinger_lower,atr,next_day_return,days_from_last,processing_date,predicted_next_day_return,valuation_score,growth_score,momentum_score,peer_analysis_score,sector_score,market_sentiment_score,headline_score,agreement_score
SNGI,2024-11-08 15:30:41,event,SANGHIIND,Analysts/Institutional Investor Meet/Con. Call Updates,Sanghi Industries Limited has informed the Exchange about Schedule of meet,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Cement,Sanghi Industries Ltd,NSE,Sanghi Industries Limited is engaged in the manufacturing and sale of cement and clinker.,INE999B01013,True,Materials,Materials,Construction Materials,Construction Materials,Materials,2023.0,947.81,-325.7,,,,,,,,,,,,,,,,,,,,,,,Decreased Total Promoter Holding,"In last 6 months, promoter holding in the company has decreased by 3.52%",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Negative,-4.178675074742117,1.9000201838331283,,29.99412336885015,3.402737445251306,1.3621327453551986,2023-06-30T00:00:00.000Z,,,,,,,Sanghi Industries Ltd,SANGHIIND,Cement,-4.178675074742117,21105.2342,1.9000201838331283,UltraTech Cement Ltd,ULTRACEMCO,Cement,49.00338364873551,3210569.3875292996,5.325791714420482,Grasim Industries Ltd,GRASIM,Cement,39.22757199273315,1758215.0815291004,1.2653624723058416,Ambuja Cements Ltd,AMBUJACEM,Cement,42.65285122107043,1268508.59117,2.494809986980268,Shree Cement Ltd,SHREECEM,Cement,52.96389714541934,917239.3635438,4.421700707980703,,,,,,-5.653623009504996,0,0,83.8733333333333,82.6938888888889,0,94.50510000000004,0.43321634590884933,0.911011354634291,49.66743496871913,47.929801329732214,-0.273039902012286,0.5337189101889797,91.40969571675572,82.11699999999998,72.82430428324425,4.622142857142856,-2.2366612520304963,17,2024-11-25,-0.03446369618177414,0.0,8.0,6.0,0.0,6.0,6.0,0.0,7.0
KANS,2024-11-15 09:50:37.573000,event,SPRIGHT,Corp. Action,Spright Agro Ltd - 531205 - Intimation Of Record Date For Bonus Issue,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Textiles,Spright Agro Ltd,BSE,Kansal Fibres Ltd is engaged in the business of trading of textile material on retail basis,INE179O01031,False,,,,,Unknown,2023.0,7.7,0.009999999999999787,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,47.99688744687626,-1610.1969501013682,,5.11134639636847,0.15858414808907728,20.756813623045932,2023-09-30T00:00:00.000Z,,,,,,,Spright Agro Ltd,SPRIGHT,Textiles,47.99688744687626,11754.43773574,-1610.1969501013682,Vedant Fashions Ltd,MANYAVAR,Textiles,85.19246509739872,343223.4033844,21.426286824506207,KPR Mill Ltd,KPRMILL,Textiles,39.9940717570274,323544.0417,7.423748670905392,Aditya Birla Real Estate Ltd,ABREL,Textiles,317.0125566478585,309055.54147600004,7.547696814809386,Swan Energy Ltd,SWANENERGY,Textiles,57.83177085120351,191960.9969864,2.3923473819211463,,,,,,6.066945606694561,0,0,17.750666666666667,17.425294117647063,0,52.44186335403729,1.125958196380301,80.90990187332739,86.70163934426229,0.0,1.3328999506588417,1.1526567330602393,20.908578607342317,16.933,12.95742139265768,0.7007142857142856,1.991465149359894,10,2024-11-25,-0.034469395875930786,0.0,6.0,4.0,0.0,6.0,6.0,0.0,7.0
SITI,2024-11-07 07:27:03,event,SITINET,Clarification - Financial Results,"The Exchange has sought clarification from Siti Networks Limited for the quarter ended 31-Mar-2024 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company is required to clarify the following:  -1. Financial results submitted is not as per format prescribed by SEBI The response of the Company is awaited.",announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Cable & D2H,Siti Networks Ltd,NSE,"Siti Networks Limited is a holding company engaged in providing cable television network services, Internet services and allied services.",INE965H01011,True,Communication Services,Media & Entertainment,Media,Cable & Satellite,Services,2023.0,1380.03,-279.99000000000007,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,-0.35428068244310024,-0.10532195850294387,,-140.55285898013713,14.696355052214804,0.3421755949769081,2023-06-30T00:00:00.000Z,,,,,,,Siti Networks Ltd,SITINET,Cable & D2H,-0.35428068244310024,767.40738624,-0.10532195850294387,Hathway Cable and Datacom Ltd,HATHWAY,Cable & D2H,29.805281549267935,30127.178589999996,0.7020721244506173,DEN Networks Ltd,DEN,Cable & D2H,9.541280249359117,21363.880606339993,0.5913353171854674,Dish TV India Ltd,DISHTV,Cable & D2H,-0.975255048932295,19811.91621704,-0.7187762111002269,GTPL Hathway Ltd,GTPL,Cable & D2H,25.494672109904762,16293.64494544,1.266352023490277,,,,,,-3.260869565217394,0,0,0.9133333333333332,0.9111111111111109,0,0.8285106382978716,0.23454497136761698,45.90163934426229,20.535714285714292,42.4611391810928,-0.00153480515022153,0.0013782346964695072,0.9524341563339614,0.9125000000000002,0.8725658436660391,0.018571428571428555,1.1363636363636374,18,2024-11-25,-0.034469861537218094,0.0,0.0,0.0,-4.83,6.0,6.0,0.0,8.0
ORCD,2024-11-15 07:39:39,event,ORCHPHARMA,Analysts/Institutional Investor Meet/Con. Call Updates,Orchid Pharma Limited has informed the Exchange about Transcript,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Pharmaceuticals,Orchid Pharma Ltd,NSE,"Orchid Pharma Limited, formerly Orchid Chemicals & Pharmaceuticals Limited, is a pharmaceutical company. The Company is engaged in the development, manufacture and marketing of bulk actives, formulations and nutraceuticals.",INE191A01027,True,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,Health Care,2023.0,724.54,46.31999999999995,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,67.45854070483192,6.864277274213961,,50.17208566700321,6.4118167481656085,0.5311197742530454,2023-06-30T00:00:00.000Z,,,,,,,Orchid Pharma Ltd,ORCHPHARMA,Pharmaceuticals,67.45854070483192,80275.66343875,6.864277274213961,Sun Pharmaceutical Industries Ltd,SUNPHARMA,Pharmaceuticals,37.97245154305957,4197516.5632665,6.255056835131807,Cipla Ltd,CIPLA,Pharmaceuticals,26.910431057654442,1204271.3913042,4.493159330939512,Torrent Pharmaceuticals Ltd,TORNTPHARM,Pharmaceuticals,60.56051048879023,1091300.399008,15.917102149282027,Mankind Pharma Ltd,MANKIND,Pharmaceuticals,48.44030557863977,1024493.086866,10.698783984047267,,,,,,2.142708550031211,0,0,1447.906666666667,1420.3666666666666,0,1210.1060000000007,0.5660796498728405,162.09964412811388,5.9477061584139514,68.60770676149392,25.985893223842826,28.001884987601574,1561.5115346353232,1408.6349999999998,1255.7584653646766,82.09285714285711,4.143875352229405,10,2024-11-25,-0.03448602184653282,0.0,0.0,0.0,0.0,6.5,0.0,0.0,7.0
BUR,2024-11-14 07:31:34,event,RBA,Analysts/Institutional Investor Meet/Con. Call Updates,Restaurant Brands Asia Limited has informed the Exchange about Schedule of meet,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Restaurants & Cafes,Restaurant Brands Asia Ltd,NSE,Restaurant Brands Asia Limited is into the business of quick-service restaurants under the brand name of Burger King. The Company operates and franchises Burger King branded restaurants in India.,INE07T201019,True,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,Unknown,2023.0,2090.24,-221.22999999999996,,,,,,,,,,,,,,,,,,,,,,,Decreased Total Promoter Holding,"In last 6 months, promoter holding in the company has decreased by 2.21%",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Negative,-18.320121228169373,6.729031804799621,,38.492444685201775,6.701577455511337,0.7324601165392537,2023-06-30T00:00:00.000Z,,,,,,,Restaurant Brands Asia Ltd,RBA,Restaurants & Cafes,-18.320121228169373,42312.15198858,6.729031804799621,Jubilant Foodworks Ltd,JUBLFOOD,Restaurants & Cafes,108.93110083476245,428175.4780512,19.087453272789688,Devyani International Ltd,DEVYANI,Restaurants & Cafes,620.1307486776058,200240.218748,14.848116829280956,Westlife Foodworld Ltd,WESTLIFE,Restaurants & Cafes,545.1363577161356,117912.994174,20.044026412021683,Sapphire Foods India Ltd,SAPPHIRE,Restaurants & Cafes,577.2600960816171,103964.5433043,7.7596482564169555,,,,,,-6.239737274220041,0,0,88.00399999999999,88.98388888888887,0,105.08829999999998,0.33795314550445604,1.446700507614214,39.04689287075867,22.56072749539092,-4.249032524885962,-3.4813201934715177,100.12144925360552,89.73299999999998,79.34455074639445,3.4407142857142885,4.8339483394834035,11,2024-11-25,-0.03448959067463875,0.0,4.0,4.0,-5.8,6.0,6.0,0.0,7.0
PUNAL,2024-11-13 10:32:06.927000,event,PRIMO,Company Update,Primo Chemicals Ltd - 506852 - Announcement under Regulation 30 (LODR)-Newspaper Publication,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Commodity Chemicals,Primo Chemicals Ltd,BSE,"Punjab Alkalies & Chemicals Limited is involved in chemicals business. The Company's products include Caustic Soda Lye, Liquid Chlorine, Hydrochloric Acid, Sodium Hypochlorite and Hydrogen Gas. ",INE607A01022,False,Materials,Materials,Chemicals,Commodity Chemicals,Unknown,2023.0,733.54,137.4,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,-144.952247344773,2.4006405164324103,,29.99412336885015,3.402737445251306,1.3621327453551986,2023-06-30T00:00:00.000Z,,,,,,,Primo Chemicals Ltd,PRIMO,Commodity Chemicals,-144.952247344773,9291.4390548,2.4006405164324103,Solar Industries India Ltd,SOLARINDS,Commodity Chemicals,92.14188885581558,931296.4990434999,27.173287593362023,Linde India Ltd,LINDEINDIA,Commodity Chemicals,134.83956445300603,600831.6152461501,17.322869864640488,Deepak Nitrite Ltd,DEEPAKNTR,Commodity Chemicals,43.52503111006985,371111.8252569001,7.695136837959392,Sumitomo Chemical India Ltd,SUMICHEM,Commodity Chemicals,55.91782820603631,270312.37333080004,11.057755960434434,,,,,,-3.753280839895013,0,0,40.010666666666665,39.60888888888889,0,40.77640000000003,0.4955847661333126,7.599765258215972,30.15238095238095,46.0294204205341,-0.5204344427478347,-0.11591757158630155,43.142306505215885,39.48900000000001,35.83569349478415,2.4342857142857137,-0.9451299553688804,12,2024-11-25,-0.03449083864688873,0.0,0.0,0.0,0.0,6.0,6.0,0.0,7.0
PVPV,2024-11-17 03:52:00,news,PVP,PVP Ventures reports consolidated net loss of Rs 2.62 crore in the September 2024 quarter,Net Loss of PVP Ventures reported to Rs 2.62 crore in the quarter ended September 2024 as against net loss of Rs 0.20 crore during the previous quarter ended September 2023. Sales rose 10500.00% to Rs 3.18 crore in the quarter ended September 2024 as against Rs 0.03 crore during the previous quarter ended September 2023.   <p></p><table> <tr> <td><b>Particulars</b></td><td><b>Quarter Ended</b></td></tr><tr><td></td><td><b>Sep. 2024</b></td><td><b>Sep. 2023</b></td><td><b>% Var.</b></td></tr> <tr> <td><b>Sales</b></td><td>3.18</td><td>0.03</td> <td><b>10500 </b></td></tr> <tr> <td><b>OPM %</b></td><td>-154.09</td><td>-10866.67</td> <td><b>-</b></td></tr> <tr> <td><b>PBDT</b></td><td>-3.15</td><td>-3.85</td> <td><b>18 </b></td></tr> <tr> <td><b>PBT</b></td><td>-3.76</td><td>-4.08</td> <td><b>8 </b></td></tr> <tr> <td><b>NP</b></td><td>-2.62</td><td>-0.20</td> <td><b>-1210 </b></td></tr> </table><p><b>Powered by Capital Market - Live</b></p>,news-article,Capital Market - Live,earnings,2.0,,,4.113277778874542,180100.359375,0.0,43.45,12.35,85.4014598540146,0.6231329276056079,8.817847701622926,,2.6341974137292743,0.7014562592237624,4.28527739954431,63.62420877516228,661.42534974,1674.0,2.8805215126731127,9.956726625620963,39.33329385990879,44679.0,25.4,9.42872914811119,Smallcap,57.90601602448188,661.42534974,9.956726625620963,2.8805215126731127,17.246112876488613,High,stock,Real Estate,PVP Ventures Ltd,NSE,"PVP Ventures Limited is a holding company which, along with its subsidiaries, is operating in the verticals of urban infrastructure, media and entertainment, sports and related activities, and retail banking.",INE362A01016,True,Real Estate,Real Estate Management & Development,Real Estate,Real Estate Development,Real Estate,2023.0,509.7,215.5,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,9.42872914811119,2.8805215126731127,,63.62420877516228,4.28527739954431,0.7014562592237624,2023-09-30T00:00:00.000Z,,,,,,,PVP Ventures Ltd,PVP,Real Estate,9.42872914811119,6614.2534974,2.8805215126731127,DLF Ltd,DLF,Real Estate,56.573490424060964,2038914.2522322,5.170760849562572,Macrotech Developers Ltd,LODHA,Real Estate,61.81835657034587,1277785.43030905,7.281990461777664,Godrej Properties Ltd,GODREJPROP,Real Estate,56.74406005365822,788055.8316191998,7.649957982759693,Oberoi Realty Ltd,OBEROIRLTY,Real Estate,31.1980499416764,724459.27711065,5.2328649405113685,,,,,,1.6634429400386834,0,0,27.82866666666667,27.582777777777782,0,29.15930000000001,0.5992721413675378,108.57142857142858,37.068965517241374,52.96975767628687,-0.6414759278308395,-0.43998984443828293,30.65889114306107,27.488500000000005,24.318108856938938,1.0635714285714288,-0.967117988394584,8,2024-11-25,-0.034494321793317795,0.0,6.0,6.0,-5.5,6.0,6.0,0.0,7.0
RADHE,2024-11-21 08:55:16.997000,event,RADHEDE,Company Update,RADHE DEVELOPERS (INDIA) LTD. - 531273 - Announcement under Regulation 30 (LODR)-Newspaper Publication,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Real Estate,Radhe Developers (India) Ltd,BSE,"Radhe Developers (India) Ltd. is a real estate company that offers residential, commercial, plotting and related projects. The Company focuses on projects in Ahmedabad.",INE986B01044,False,Real Estate,Real Estate Management & Development,Real Estate,Real Estate Development,Unknown,2023.0,15.329999999999998,0.6999999999999996,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,-67.89580178571427,3.0086369139465874,,63.62420877516228,4.28527739954431,0.7014562592237624,2023-06-30T00:00:00.000Z,,,,,,,Radhe Developers (India) Ltd,RADHEDE,Real Estate,-67.89580178571427,1520.8659599999999,3.0086369139465874,DLF Ltd,DLF,Real Estate,56.573490424060964,2038914.2522322,5.170760849562572,Macrotech Developers Ltd,LODHA,Real Estate,61.81835657034587,1277785.43030905,7.281990461777664,Godrej Properties Ltd,GODREJPROP,Real Estate,56.74406005365822,788055.8316191998,7.649957982759693,Oberoi Realty Ltd,OBEROIRLTY,Real Estate,31.1980499416764,724459.27711065,5.2328649405113685,,,,,,-2.5974025974025996,0,0,3.1526666666666667,3.136111111111111,0,3.3939499999999994,0.5615909336062547,1.3513513513513526,35.34482758620689,47.24714248336029,-0.03541070868047669,-0.02200268828400536,3.3404347063509685,3.1325000000000003,2.9245652936490325,0.19571428571428567,2.3333333333333277,4,2024-11-25,-0.03449539095163345,0.0,0.0,6.0,0.0,6.0,6.0,0.0,7.0
RTNP,2024-11-06 16:56:32,event,RTNPOWER,Credit Rating,RattanIndia Power Limited has informed the Exchange about Credit Rating,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Power Generation,RattanIndia Power Ltd,NSE,RattanIndia Power Limited is a holding company engaged in power generation and supply.,INE399K01017,True,Utilities,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders,Utilities,2023.0,3559.3599999999988,-1869.8600000000006,,,,,,,,,,,,,,,,,,,,,,,Total Promoter Holding,"In last 6 months, promoter holding in the company has almost stayed constant",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Neutral,0.7001434915101921,1.5020166154151204,,21.028369779980302,3.1940894938552264,1.395357939638591,2023-06-30T00:00:00.000Z,,,,,,,RattanIndia Power Ltd,RTNPOWER,Power Generation,0.7001434915101921,71207.6037036,1.5020166154151204,NTPC Ltd,NTPC,Power Generation,16.223535470839614,3580978.8032862013,2.1686829925593316,Adani Power Ltd,ADANIPOWER,Power Generation,15.860103925379667,2017371.91309005,4.655883363328393,JSW Energy Ltd,JSWENERGY,Power Generation,60.017983908182146,1174960.0673737,5.591256535443112,CESC Ltd,CESC,Power Generation,16.30583059395893,230238.32798670002,1.9209979515550233,,,,,,-4.073789392774784,0,0,13.666666666666664,13.616111111111113,0,13.6229,0.5214969628140916,54.838709677419345,38.00298062593144,43.648142962411505,-0.4987371161310303,-0.41441654200295697,14.860737378959696,13.638499999999993,12.416262621040287,0.7050000000000001,0.539707016191199,19,2024-11-25,-0.034495603293180466,0.0,0.0,0.0,0.0,6.0,6.0,0.0,7.0
GYSC,2024-11-19 17:01:16,event,SHAH,General Updates,Shah Metacorp Limited has informed the Exchange about General Updates,announcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stock,Iron & Steel,Shah Metacorp Ltd,NSE,"Shah Metacorp Limited, formerly Gyscoal Alloys Limited, is engaged in the business of manufacturing of stainless steel (SS) and mild steel long products from scrap. The Company operates in SS Products segment. The Company is engaged in the manufacturing of SS angle bars, SS flat bars and SS round bars. It has the capacity to manufacture all grades of SS Products from 200 series to 400 series. The Company's products are primarily used in the construction of chemical plants, pharmaceutical plants, building construction, railways and other sectors for structural purpose. It manufactures and supplies SS and mild steel-based channels, square, bright, twisted bars, billets and ingots. It also offers equal angle bars and flat (pata). The Company's SS angle products are used in architectural applications, bridges, and container frame and warehouse shelves. Its plant for the production activities is located at Ubkhal, Kukarwada, Vijapur-Taluka in Mehasana, Gujarat.",INE482J01021,True,Materials,Materials,Metals & Mining,Steel,Materials,2023.0,46.88,1.640000000000002,,,,,,,,,,,,,,,,,,,,,,,Decreased Total Promoter Holding,"In last 6 months, promoter holding in the company has decreased by 6.39%",Increasing promoter holding is considered good and reflects management’s positive view about the future outlook,Negative,8.895334379721529,4.33922528693835,,29.99412336885015,3.402737445251306,1.3621327453551986,2023-09-30T00:00:00.000Z,,,,,,,Shah Metacorp Ltd,SHAH,Iron & Steel,8.895334379721529,2491.58315976,4.33922528693835,JSW Steel Ltd,JSWSTEEL,Iron & Steel,47.290587285126044,2363583.5525106,2.961438821869645,Tata Steel Ltd,TATASTEEL,Iron & Steel,61.833463459143886,1804244.8136207296,1.9519542681745992,Jindal Steel And Power Ltd,JINDALSTEL,Iron & Steel,17.770475508750692,900028.3812819001,2.011207393148256,Bharat Forge Ltd,BHARATFORG,Iron & Steel,65.1682478829047,617091.1728528001,8.612204815322716,,,,,,-5.417607223476284,0,0,4.747333333333333,4.748333333333334,0,4.4703,0.5858247067429297,42.5170068027211,40.56737588652481,38.78904031073608,-0.1548019208621474,-0.09523028031225857,5.348930228514899,4.746999999999998,4.145069771485098,0.19714285714285712,1.9093078758949684,6,2024-11-25,-0.034502312541007996,0.0,5.0,6.0,-6.5,6.0,7.0,0.0,3.0
